,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1723,54,4,1,2,0,2819,0,0,0,7,1,123,3,-1,0,3,0
1724,50,0,0,1,0,202,0,1,0,17,9,148,1,-1,0,3,0
1725,48,7,2,0,0,1499,1,0,0,12,8,17,7,-1,0,3,0
1726,42,1,1,1,0,5639,1,0,0,17,5,430,2,-1,0,3,0
1727,52,1,1,1,0,161,1,0,2,13,8,274,2,-1,0,3,0
1728,54,4,1,2,0,2960,1,0,0,20,9,83,1,-1,0,3,0
1729,44,7,2,1,0,1378,1,0,2,8,8,257,2,-1,0,3,0
1730,37,0,1,2,0,0,1,0,0,17,9,65,2,119,1,0,0
1731,58,6,1,1,0,1407,1,0,2,30,8,58,1,-1,0,3,0
1732,49,9,1,2,0,1843,1,0,0,25,8,269,1,-1,0,3,0
1733,37,4,0,1,0,414,0,0,0,29,4,293,2,162,4,0,0
1734,64,5,1,2,0,846,0,0,0,11,3,671,1,181,3,0,1
1735,46,1,1,0,0,1429,1,0,2,14,8,91,1,-1,0,3,0
1736,30,7,1,1,0,1743,1,0,0,5,3,192,4,-1,0,3,0
1737,26,1,2,0,0,155,1,0,0,29,4,291,1,244,4,0,0
1738,41,4,2,1,0,764,0,0,0,12,6,230,2,-1,0,3,0
1739,47,9,1,3,0,2106,1,0,2,6,8,168,1,-1,0,3,0
1740,32,4,2,2,0,2536,1,0,0,26,1,958,6,-1,0,3,1
1741,37,7,1,1,0,0,1,1,0,31,5,187,2,-1,0,3,0
1742,36,1,0,0,0,-308,1,0,0,12,8,725,1,-1,0,3,1
1743,26,7,2,1,0,209,1,0,0,22,5,319,2,-1,0,3,0
1744,44,4,1,1,0,8262,1,0,0,23,5,201,16,-1,0,3,0
1745,49,9,0,1,0,265,1,0,2,12,8,274,6,-1,0,3,0
1746,50,1,1,0,0,4108,1,0,0,7,1,526,2,-1,0,3,1
1747,54,0,1,1,0,865,1,0,0,17,9,71,1,-1,0,3,0
1748,40,7,1,1,0,9374,1,0,0,21,9,7,8,185,1,0,0
1749,33,4,2,1,0,1558,1,0,0,17,0,97,1,-1,0,3,0
1750,33,9,1,2,0,-988,1,1,0,15,5,83,3,-1,0,3,0
1751,42,10,0,2,0,-166,0,0,0,29,1,85,4,-1,0,3,0
1752,30,9,2,2,0,799,1,1,2,6,6,91,18,-1,0,3,0
1753,46,1,1,0,0,147,1,0,0,6,8,116,2,169,3,0,0
1754,36,10,1,1,0,-35,0,0,0,30,4,339,3,-1,0,3,0
1755,41,9,0,1,0,0,1,0,0,17,9,386,2,-1,0,3,0
1756,42,1,2,0,0,92,0,0,0,30,5,86,2,-1,0,3,0
1757,46,4,1,2,0,0,0,0,2,7,8,70,2,-1,0,3,0
1758,36,4,1,0,0,3953,1,0,0,19,9,277,1,-1,0,3,0
1759,33,7,1,1,0,0,1,0,1,22,5,44,8,-1,0,3,0
1760,29,1,2,1,0,908,1,0,2,20,6,1663,1,-1,0,3,1
1761,25,7,2,1,0,368,0,0,1,25,5,168,1,-1,0,3,0
1762,34,7,1,1,0,0,1,0,0,14,5,78,4,-1,0,3,0
1763,32,1,1,1,0,950,1,1,0,20,0,219,4,-1,0,3,0
1764,41,4,1,2,0,-29,0,0,0,29,4,41,2,266,2,0,0
1765,55,2,0,1,0,538,1,0,0,7,1,353,2,-1,0,3,1
1766,60,5,1,1,0,4820,0,0,2,5,6,419,1,-1,0,3,0
1767,30,9,2,1,0,175,0,0,0,25,1,167,4,-1,0,3,0
1768,47,4,2,2,0,4402,0,0,1,10,2,805,1,190,1,1,1
1769,41,4,0,2,0,3355,0,0,0,14,10,181,2,500,1,0,0
1770,42,4,2,2,0,100,0,0,0,7,1,64,2,-1,0,3,0
1771,49,7,1,1,0,280,1,0,1,14,5,162,3,-1,0,3,0
1772,27,9,1,1,0,130,1,0,0,7,8,265,3,-1,0,3,0
1773,47,9,1,1,0,826,1,0,1,18,9,195,3,112,8,1,0
1774,53,1,1,0,0,25,1,0,2,6,8,266,3,-1,0,3,0
1775,45,9,1,1,0,315,1,0,0,30,6,103,1,-1,0,3,0
1776,38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
1777,29,7,2,1,0,209,1,0,0,28,5,487,7,-1,0,3,0
1778,44,9,0,1,0,14,0,0,0,13,9,167,1,92,1,2,1
1779,44,0,1,1,0,262,1,0,0,9,5,74,1,-1,0,3,0
1780,76,5,0,0,0,86,0,0,0,12,1,192,1,-1,0,3,0
1781,37,1,1,0,0,403,1,0,0,8,8,318,2,338,1,2,0
1782,30,8,2,1,0,3096,0,0,0,26,4,123,1,-1,0,3,0
1783,50,9,0,1,0,-54,1,1,0,13,8,698,2,292,1,0,1
1784,75,5,0,1,0,1341,0,0,0,18,2,415,7,-1,0,3,1
1785,32,7,1,1,0,180,1,0,1,15,8,45,2,-1,0,3,0
1786,66,5,1,0,0,747,0,0,1,28,4,203,3,93,1,0,0
1787,59,3,1,1,0,0,0,0,1,3,3,722,1,99,4,0,0
1788,37,1,1,1,0,427,1,1,2,9,6,371,3,-1,0,3,0
1789,51,9,1,0,0,260,0,0,0,19,1,137,2,-1,0,3,0
1790,37,2,2,1,0,654,0,0,2,19,8,594,2,-1,0,3,0
1791,27,4,2,2,0,446,0,0,0,23,6,205,3,-1,0,3,0
1792,34,0,2,1,0,1,1,0,0,22,5,483,7,-1,0,3,0
1793,46,4,0,1,0,558,0,0,0,19,1,126,6,-1,0,3,0
1794,29,4,2,2,0,0,0,0,2,16,8,16,25,-1,0,3,0
1795,31,1,1,1,0,-45,1,0,2,2,6,184,1,-1,0,3,0
1796,33,9,1,1,0,6699,0,0,0,9,9,425,1,462,1,0,0
1797,26,1,2,1,0,856,1,1,0,30,5,95,5,-1,0,3,0
1798,41,4,1,2,0,51,0,0,0,25,1,140,8,-1,0,3,0
1799,57,5,1,2,0,1180,1,1,2,14,8,191,2,-1,0,3,0
1800,32,7,2,1,0,2881,0,0,0,2,5,356,1,-1,0,3,1
1801,41,2,1,2,0,171,1,0,0,19,9,209,1,191,4,0,0
1802,41,0,1,1,0,4539,0,0,2,30,8,298,3,-1,0,3,0
1803,35,1,1,0,0,422,1,0,0,14,8,73,1,-1,0,3,0
1804,33,9,0,2,0,-386,1,0,2,23,8,530,1,-1,0,3,0
1805,41,0,1,0,0,-306,1,0,2,15,8,500,1,-1,0,3,1
1806,40,1,1,1,0,1451,0,0,0,1,6,314,1,-1,0,3,1
1807,36,7,1,0,0,179,0,0,2,9,6,411,1,-1,0,3,0
1808,49,3,1,0,0,889,0,0,1,7,5,388,1,-1,0,3,1
1809,32,7,2,1,0,473,1,0,0,7,5,624,5,-1,0,3,0
1810,45,2,1,1,0,128,0,1,0,18,9,275,2,-1,0,3,0
1811,20,8,2,1,0,502,0,0,0,30,0,261,1,-1,0,3,1
1812,32,1,2,1,0,-255,0,1,2,2,5,957,3,-1,0,3,0
1813,58,5,1,0,0,5092,0,0,2,11,6,199,6,-1,0,3,0
1814,37,7,0,1,0,490,1,0,0,2,3,73,1,-1,0,3,0
1815,37,1,1,0,0,3242,1,0,2,21,8,233,1,-1,0,3,0
1816,37,1,1,1,0,196,1,0,2,5,6,66,3,-1,0,3,0
1817,32,7,1,1,0,-632,1,1,0,20,0,18,5,-1,0,3,0
1818,34,0,0,1,0,479,1,0,0,12,8,515,1,350,5,0,1
1819,34,4,1,1,0,0,0,0,0,2,3,270,1,-1,0,3,0
1820,49,7,1,1,0,320,0,0,1,9,3,1971,4,-1,0,3,1
1821,53,9,1,3,0,619,0,0,2,17,6,198,6,-1,0,3,0
1822,27,7,1,1,0,-1202,1,0,2,4,6,749,2,-1,0,3,0
1823,37,8,1,3,0,0,0,0,2,18,6,115,1,-1,0,3,0
1824,27,1,2,1,0,5,1,0,2,19,8,205,3,-1,0,3,0
1825,59,5,0,1,0,319,0,0,0,24,5,129,1,-1,0,3,0
1826,36,1,1,1,0,198,1,0,2,9,8,400,2,-1,0,3,0
1827,36,7,1,1,0,472,1,0,2,19,6,1017,1,-1,0,3,0
1828,30,4,1,2,0,562,0,0,0,21,1,137,4,-1,0,3,0
1829,46,4,2,1,0,295,1,0,2,23,8,141,6,-1,0,3,0
1830,33,1,1,0,0,511,1,0,2,21,8,304,2,-1,0,3,0
1831,44,7,1,1,0,5780,1,0,0,1,0,525,2,-1,0,3,0
1832,43,1,1,1,0,667,1,0,2,7,8,228,3,-1,0,3,0
1833,34,4,2,2,0,-292,1,0,0,19,1,181,6,-1,0,3,0
1834,36,9,2,1,0,9149,1,0,0,13,1,141,3,-1,0,3,0
1835,53,2,1,1,0,-118,1,0,2,9,8,101,3,-1,0,3,0
1836,48,10,1,2,0,-471,1,0,2,19,8,668,7,-1,0,3,0
1837,26,10,2,1,0,461,0,0,0,28,4,214,1,-1,0,3,0
1838,27,0,1,1,0,132,0,0,0,13,10,123,2,-1,0,3,0
1839,30,7,0,1,0,-94,1,0,0,14,5,41,2,-1,0,3,0
1840,78,5,0,0,0,229,0,0,1,22,10,97,1,-1,0,3,1
1841,54,11,1,1,0,1157,0,0,0,26,8,98,2,-1,0,3,0
1842,40,7,1,1,0,771,1,0,0,15,8,173,4,-1,0,3,0
1843,30,9,1,2,0,569,0,0,0,27,1,976,12,-1,0,3,1
1844,31,1,1,1,0,0,0,1,1,15,5,275,2,-1,0,3,0
1845,63,5,1,0,0,8044,0,0,0,12,9,702,1,-1,0,3,0
1846,28,4,2,1,0,1633,0,0,0,5,6,275,1,-1,0,3,1
1847,36,9,1,3,0,756,0,0,0,11,5,396,3,-1,0,3,0
1848,46,4,0,2,0,6269,1,0,1,18,9,249,3,112,2,0,0
1849,29,9,2,2,0,406,1,0,0,17,5,119,1,-1,0,3,0
1850,41,9,2,1,0,1680,1,0,2,2,6,76,2,-1,0,3,0
1851,40,8,1,1,0,260,0,0,0,19,9,52,1,152,6,0,0
1852,58,1,1,1,0,602,1,0,0,13,8,201,1,-1,0,3,0
1853,51,4,1,3,0,712,0,0,0,13,1,287,2,-1,0,3,0
1854,37,1,1,1,0,103,1,0,0,12,8,153,1,-1,0,3,0
1855,36,9,2,1,1,12,0,0,0,12,1,587,2,-1,0,3,1
1856,47,9,1,1,0,3973,0,0,0,6,1,732,2,-1,0,3,0
1857,31,1,1,1,0,0,1,0,2,5,8,143,1,-1,0,3,0
1858,41,7,1,2,0,412,1,0,2,3,6,154,5,-1,0,3,0
1859,39,1,1,0,0,7685,1,0,0,14,0,493,3,-1,0,3,0
1860,60,5,1,0,0,0,0,0,1,30,5,130,3,-1,0,3,0
1861,60,6,2,1,0,27,0,0,0,22,1,40,2,-1,0,3,0
1862,41,1,1,0,0,4,0,0,0,23,5,74,5,-1,0,3,0
1863,36,4,2,2,0,1283,0,0,0,18,1,92,5,-1,0,3,0
1864,50,1,1,3,0,452,0,0,0,20,1,181,2,-1,0,3,0
1865,44,4,1,1,0,-665,0,0,0,30,5,342,3,-1,0,3,0
1866,47,4,0,2,0,447,0,1,2,7,8,126,1,-1,0,3,0
1867,34,1,1,0,0,-319,1,1,0,9,5,134,4,-1,0,3,0
1868,32,4,2,2,0,311,0,0,2,12,8,757,2,-1,0,3,1
1869,34,1,2,1,0,-72,1,0,0,7,5,273,5,-1,0,3,0
1870,32,4,1,1,0,350,1,0,2,28,8,110,2,-1,0,3,0
1871,49,7,1,1,0,47,0,0,2,5,8,234,2,-1,0,3,0
1872,41,1,1,1,0,1334,1,0,0,20,0,234,5,-1,0,3,0
1873,47,9,1,1,0,1167,1,0,0,30,0,968,1,87,5,0,1
1874,27,3,1,1,0,4848,1,1,1,23,5,82,3,-1,0,3,0
1875,28,8,2,1,0,28,0,0,0,29,4,220,2,-1,0,3,0
1876,31,1,2,1,0,16,0,0,0,7,5,387,1,-1,0,3,0
1877,32,1,1,1,0,-63,1,0,2,30,8,198,1,-1,0,3,0
1878,73,5,1,0,0,1388,0,0,0,20,5,146,3,190,3,2,0
1879,40,7,1,1,0,4157,1,0,2,15,8,735,1,-1,0,3,0
1880,37,4,1,2,0,0,0,0,0,11,7,129,4,107,2,0,0
1881,24,7,1,1,0,4500,1,0,0,11,8,733,2,-1,0,3,1
1882,30,4,1,2,0,1942,1,1,0,21,9,436,2,178,3,1,1
1883,46,1,2,1,0,324,1,0,2,30,8,293,6,-1,0,3,0
1884,46,4,0,1,0,-852,0,1,0,29,1,728,2,-1,0,3,0
1885,34,4,1,2,0,436,1,0,0,17,0,28,1,345,1,0,0
1886,26,7,2,1,0,50,1,0,0,12,1,153,1,-1,0,3,0
1887,38,1,1,1,0,171,1,1,2,20,8,172,1,-1,0,3,0
1888,36,1,2,1,0,35,1,0,2,3,6,435,3,-1,0,3,0
1889,45,4,1,2,0,1529,0,0,0,30,6,160,1,-1,0,3,0
1890,32,8,1,1,0,1694,1,0,0,28,4,929,1,-1,0,3,0
1891,48,1,1,0,0,1092,0,1,0,18,9,79,1,172,8,0,0
1892,55,4,0,3,0,2,1,0,2,19,8,95,1,-1,0,3,0
1893,41,1,2,1,0,428,1,0,0,12,8,92,1,-1,0,3,0
1894,38,7,1,1,0,-762,1,1,2,30,8,408,2,-1,0,3,0
1895,39,1,1,0,0,2226,1,0,2,6,8,158,1,-1,0,3,0
1896,38,6,2,1,0,1146,1,0,2,21,8,91,2,-1,0,3,0
1897,34,1,2,1,0,13683,1,0,2,3,6,115,3,-1,0,3,0
1898,44,6,1,2,0,134,0,0,0,28,1,86,4,-1,0,3,0
1899,42,9,1,1,0,473,1,0,0,7,5,216,5,-1,0,3,0
1900,36,4,1,2,0,1133,1,0,0,4,1,293,1,181,2,1,1
1901,51,4,1,2,0,-892,1,1,0,14,1,248,2,-1,0,3,0
1902,31,1,1,1,0,401,0,0,0,14,1,96,3,-1,0,3,0
1903,52,2,1,2,0,54,1,1,1,18,9,103,1,-1,0,3,0
1904,51,6,1,0,0,307,1,1,2,17,6,65,2,-1,0,3,0
1905,39,0,0,1,0,399,1,1,0,14,1,133,2,-1,0,3,0
1906,53,9,1,0,0,6839,1,0,0,19,9,77,1,-1,0,3,0
1907,35,6,1,2,0,980,0,0,0,2,1,428,2,336,6,0,0
1908,35,1,1,0,0,-12,1,0,2,12,8,212,5,-1,0,3,0
1909,32,9,1,1,0,4,0,0,0,4,3,145,2,260,4,0,0
1910,51,1,0,3,0,10287,1,0,2,29,8,117,1,-1,0,3,0
1911,42,2,1,2,0,42045,0,0,0,8,1,205,2,-1,0,3,0
1912,40,1,1,1,0,498,1,0,0,8,8,55,2,298,4,0,0
1913,57,4,1,0,0,1052,1,0,2,13,8,227,4,-1,0,3,0
1914,32,4,1,2,0,62,1,0,0,14,8,166,1,-1,0,3,0
1915,53,1,1,1,0,0,0,0,1,31,5,36,4,-1,0,3,0
1916,51,9,1,2,0,-3,0,0,0,25,1,91,9,-1,0,3,0
1917,33,4,1,1,0,3132,1,0,2,23,8,350,5,-1,0,3,0
1918,58,5,1,1,0,413,0,0,0,27,1,104,5,-1,0,3,0
1919,71,5,1,0,0,4657,0,0,0,16,3,93,5,-1,0,3,1
1920,32,9,1,1,0,167,1,1,0,8,1,79,3,-1,0,3,0
1921,50,4,0,2,0,201,1,0,0,24,5,248,1,-1,0,3,0
1922,31,9,2,1,0,125,0,0,0,22,1,78,2,-1,0,3,0
1923,33,7,0,1,0,411,1,0,2,8,8,216,1,-1,0,3,0
1924,53,0,1,1,0,225,1,0,0,20,0,304,1,340,1,0,0
1925,32,7,2,3,0,6145,1,0,0,14,8,362,1,287,13,0,0
1926,39,9,1,1,0,3663,0,0,0,11,1,230,3,-1,0,3,0
1927,57,5,1,0,0,808,0,0,1,7,5,274,1,-1,0,3,0
1928,38,0,1,1,0,4196,1,0,0,12,8,193,2,-1,0,3,0
1929,31,4,2,2,0,2590,0,0,0,23,11,103,2,484,2,1,0
1930,54,6,0,0,0,4382,1,0,1,18,8,193,4,-1,0,3,0
1931,36,4,1,2,0,23,0,0,0,26,1,133,11,-1,0,3,0
1932,51,0,2,2,0,16,1,0,0,30,4,158,1,-1,0,3,0
1933,30,4,1,2,0,1882,1,0,0,11,1,249,5,-1,0,3,0
1934,31,9,2,2,0,454,0,0,0,4,3,73,3,-1,0,3,0
1935,39,7,1,1,0,9374,1,0,2,20,8,273,1,-1,0,3,0
1936,47,3,2,2,0,3727,0,0,2,12,6,993,6,-1,0,3,1
1937,42,4,1,2,0,372,1,0,0,3,1,654,2,-1,0,3,1
1938,36,7,1,1,0,3064,1,0,1,26,1,240,3,107,4,0,0
1939,31,1,2,0,0,-280,0,0,2,21,8,281,3,-1,0,3,0
1940,37,4,1,2,0,1315,0,0,0,30,6,224,1,-1,0,3,1
1941,60,0,1,1,0,3043,0,0,0,19,1,235,3,-1,0,3,0
1942,21,8,2,1,0,6,0,0,2,9,8,622,1,-1,0,3,0
1943,30,4,2,2,0,7845,1,0,2,3,6,59,1,-1,0,3,0
1944,42,1,1,0,0,-10,1,0,2,9,8,291,4,-1,0,3,0
1945,28,4,1,2,0,3694,0,1,0,8,5,70,2,-1,0,3,0
1946,48,4,1,0,0,2537,0,0,0,26,1,219,6,-1,0,3,0
1947,48,1,1,0,0,199,0,0,1,18,1,29,2,-1,0,3,0
1948,50,7,1,1,0,254,1,0,0,15,0,397,2,337,1,0,0
1949,35,0,2,1,0,2830,0,0,2,20,6,22,12,-1,0,3,0
1950,29,4,2,2,0,1026,0,0,0,12,9,226,1,92,1,1,1
1951,41,2,1,1,0,353,0,0,0,19,9,90,2,-1,0,3,0
1952,31,4,2,2,0,0,0,0,0,28,1,38,16,-1,0,3,0
1953,37,9,1,1,0,2707,1,0,1,16,5,109,1,-1,0,3,0
1954,55,1,1,0,0,284,0,1,1,14,5,252,4,-1,0,3,0
1955,45,2,1,0,0,2418,1,0,2,14,8,120,1,-1,0,3,0
1956,55,7,1,1,0,96,0,0,1,30,5,340,2,-1,0,3,0
1957,57,1,1,0,0,452,1,0,2,13,8,139,4,-1,0,3,0
1958,47,0,2,1,0,1544,1,0,0,6,0,104,1,312,1,0,0
1959,46,0,1,1,0,22,0,0,0,26,1,388,6,-1,0,3,1
1960,21,7,2,1,0,361,0,0,1,5,6,329,1,95,1,1,0
1961,45,4,2,2,0,16,0,0,0,31,5,59,2,-1,0,3,0
1962,32,4,2,2,0,697,0,0,0,7,1,119,1,99,3,0,0
1963,44,0,2,1,0,2524,0,0,2,19,6,82,1,-1,0,3,0
1964,33,1,2,1,0,13494,1,0,2,20,6,27,25,-1,0,3,0
1965,34,6,1,2,0,5498,0,0,0,19,9,265,1,-1,0,3,0
1966,54,4,1,2,0,3,0,1,0,8,5,443,1,-1,0,3,0
1967,57,4,1,1,0,82,0,1,1,4,3,140,1,-1,0,3,0
1968,37,2,2,1,0,20453,1,0,1,4,8,115,1,-1,0,3,0
1969,35,10,2,1,0,2116,1,0,0,13,8,409,2,-1,0,3,0
1970,25,10,2,1,0,34,0,1,2,4,5,316,1,-1,0,3,0
1971,34,4,0,2,0,13204,1,1,0,20,9,197,2,-1,0,3,0
1972,63,5,1,2,0,133,1,0,0,13,3,104,2,-1,0,3,0
1973,30,4,2,2,0,4213,0,0,0,25,1,142,4,-1,0,3,0
1974,42,7,0,1,0,372,1,1,2,6,8,121,2,-1,0,3,0
1975,30,4,1,2,0,3134,1,0,0,17,5,124,1,-1,0,3,0
1976,39,1,1,3,0,0,0,0,0,2,3,731,1,193,3,0,0
1977,28,4,2,2,0,2380,0,0,0,14,11,394,2,-1,0,3,0
1978,26,7,2,1,0,1347,0,0,1,18,6,280,6,92,5,1,1
1979,30,4,2,2,1,35,0,0,0,30,5,185,4,-1,0,3,0
1980,59,7,1,1,0,204,0,0,0,23,5,286,2,-1,0,3,0
1981,47,1,1,1,0,0,1,0,0,21,5,676,1,-1,0,3,0
1982,35,6,1,1,0,524,1,0,0,21,9,484,4,-1,0,3,0
1983,57,3,1,1,0,158,1,0,1,10,5,73,1,-1,0,3,0
1984,32,9,1,1,0,266,1,0,0,19,1,168,2,-1,0,3,0
1985,34,1,1,2,0,20,0,0,2,4,10,10,1,-1,0,3,0
1986,49,1,1,0,0,305,1,1,1,10,5,834,10,-1,0,3,0
1987,47,7,0,1,0,164,0,0,2,5,8,212,1,-1,0,3,0
1988,42,1,0,1,0,1491,1,0,0,6,8,203,2,334,2,0,0
1989,33,1,1,1,0,-241,1,1,2,27,8,169,1,-1,0,3,0
1990,57,4,1,1,0,139,0,0,0,17,1,80,1,-1,0,3,0
1991,40,1,1,1,0,1100,1,0,2,29,8,660,2,-1,0,3,0
1992,49,2,1,0,0,199,0,0,2,13,8,113,2,-1,0,3,0
1993,46,0,1,1,0,556,1,1,2,15,8,646,3,-1,0,3,1
1994,45,7,1,1,0,-839,1,0,2,28,8,68,1,-1,0,3,0
1995,48,2,1,1,0,725,0,1,0,10,5,105,1,-1,0,3,0
1996,35,6,2,2,0,44,0,0,0,7,11,310,2,96,2,1,0
1997,30,4,1,2,0,877,0,0,0,13,1,202,1,83,5,0,0
1998,37,4,1,2,0,410,0,0,0,29,4,337,2,-1,0,3,0
1999,31,0,2,1,0,2104,1,0,2,3,6,455,1,-1,0,3,0
2000,57,5,1,0,0,5799,0,0,2,17,6,97,1,-1,0,3,0
2001,46,4,0,2,0,1297,0,0,0,11,1,716,3,-1,0,3,1
2002,38,4,1,2,0,0,1,0,0,13,8,537,5,303,2,0,0
2003,33,7,2,1,0,-56,0,1,0,10,5,119,5,-1,0,3,0
2004,30,4,1,2,0,1476,1,1,2,3,6,199,4,-1,0,3,0
2005,45,1,1,0,0,1291,1,0,0,28,1,189,17,-1,0,3,0
2006,52,6,1,1,0,9,0,1,2,6,6,44,1,-1,0,3,0
2007,40,9,1,1,0,-396,1,0,2,26,8,127,1,-1,0,3,0
2008,36,1,1,0,0,1925,1,0,0,20,0,904,2,-1,0,3,1
2009,52,10,1,0,0,20,1,0,1,28,4,172,1,-1,0,3,0
2010,65,3,1,0,0,2179,1,0,0,4,11,112,7,-1,0,3,0
2011,59,2,1,0,0,0,0,0,1,19,9,207,2,153,1,0,0
2012,59,3,1,0,0,235,0,0,0,13,1,119,2,-1,0,3,0
2013,34,9,1,1,0,1641,1,0,0,17,0,380,1,-1,0,3,0
2014,40,1,1,0,0,177,1,1,1,21,5,742,4,-1,0,3,0
2015,35,4,1,2,1,32,1,0,0,21,9,180,1,-1,0,3,0
2016,42,9,1,1,0,2,0,0,2,29,8,249,2,-1,0,3,0
2017,38,9,1,1,0,821,1,1,0,17,9,224,2,180,1,0,0
2018,38,9,1,1,0,6728,0,0,0,25,9,232,1,96,4,2,1
2019,35,4,1,2,0,1253,1,0,2,19,8,210,2,-1,0,3,0
2020,56,7,0,3,0,1877,1,0,2,30,8,86,1,-1,0,3,0
2021,37,0,0,2,0,4303,1,0,2,23,8,168,1,-1,0,3,0
2022,60,4,1,0,0,252,1,1,0,13,0,123,2,147,3,0,0
2023,33,1,1,0,0,1209,1,0,0,16,0,700,1,-1,0,3,0
2024,28,0,2,1,0,1323,1,0,2,3,6,361,1,-1,0,3,0
2025,25,9,2,1,0,505,0,1,0,17,9,386,2,-1,0,3,1
2026,47,4,1,2,0,0,0,0,0,27,10,508,1,-1,0,3,1
2027,58,5,0,3,0,5920,1,0,0,23,5,255,1,-1,0,3,0
2028,38,1,1,1,0,2008,1,0,0,18,9,354,1,-1,0,3,0
2029,54,4,1,2,0,384,1,0,0,12,8,30,7,-1,0,3,0
2030,54,9,0,1,0,784,1,1,2,15,8,579,1,-1,0,3,0
2031,29,2,2,1,0,404,0,0,0,30,4,413,3,-1,0,3,0
2032,51,9,1,1,0,18,0,1,0,25,5,363,6,-1,0,3,0
2033,50,4,1,2,0,-470,1,0,0,8,8,506,2,170,3,0,0
2034,28,0,2,1,0,89,1,1,0,6,3,172,2,-1,0,3,0
2035,37,1,1,0,0,11,0,0,1,30,5,109,8,-1,0,3,0
2036,31,9,1,1,0,0,0,1,0,19,1,144,4,-1,0,3,0
2037,49,4,1,1,0,1623,1,0,0,19,9,1081,2,-1,0,3,1
2038,34,4,1,2,0,703,1,0,0,14,0,342,1,-1,0,3,1
2039,27,1,2,1,0,23,0,0,0,26,3,590,2,-1,0,3,0
2040,29,0,2,1,0,1992,0,0,0,8,5,202,1,87,2,0,0
2041,38,1,1,0,0,1327,1,0,0,20,9,277,1,-1,0,3,0
2042,46,10,0,0,0,23,0,0,0,21,9,344,1,-1,0,3,0
2043,35,4,0,2,0,473,0,1,0,5,1,37,2,-1,0,3,0
2044,19,8,2,3,0,1169,0,0,0,6,3,463,18,-1,0,3,0
2045,50,9,1,1,0,1412,0,0,0,6,1,131,3,-1,0,3,0
2046,33,3,1,0,0,212,1,0,0,11,5,260,2,-1,0,3,0
2047,40,7,1,3,0,4075,1,0,2,16,6,162,3,-1,0,3,0
2048,48,1,1,1,0,1159,1,1,0,15,8,1181,9,-1,0,3,0
2049,83,5,1,0,0,425,0,0,1,22,6,883,1,140,1,0,1
2050,58,4,1,2,0,16264,0,0,1,17,9,215,3,-1,0,3,0
2051,35,4,2,1,0,81,1,0,0,29,4,79,1,-1,0,3,0
2052,32,4,1,2,0,820,1,0,0,17,5,738,3,-1,0,3,0
2053,25,9,2,2,0,777,1,0,2,14,8,351,1,-1,0,3,0
2054,51,3,0,2,0,370,1,0,0,19,1,109,3,-1,0,3,0
2055,55,9,1,1,0,273,1,0,0,29,4,84,3,183,3,0,0
2056,30,0,2,1,0,239,1,0,0,7,8,115,3,-1,0,3,0
2057,44,4,1,1,0,-1746,1,0,2,20,6,218,1,-1,0,3,0
2058,55,1,1,0,0,1649,1,0,0,12,8,52,3,-1,0,3,0
2059,41,2,1,1,0,1249,1,0,0,9,5,391,1,-1,0,3,0
2060,48,4,0,2,0,108,1,0,2,27,8,89,2,-1,0,3,0
2061,46,1,1,0,0,222,0,0,0,8,1,71,2,-1,0,3,0
2062,44,2,1,0,0,276,1,1,2,15,8,219,1,-1,0,3,0
2063,46,6,1,2,0,1148,0,0,1,29,5,104,2,-1,0,3,0
2064,30,4,1,2,0,151,0,0,0,19,1,82,4,-1,0,3,0
2065,32,9,1,2,0,3939,0,0,0,8,1,209,2,-1,0,3,0
2066,56,0,1,1,0,2146,0,1,2,9,6,594,1,-1,0,3,0
2067,58,4,1,2,0,541,1,0,0,8,8,98,1,-1,0,3,0
2068,50,1,0,0,0,1545,1,0,0,20,9,25,1,-1,0,3,0
2069,44,1,1,1,0,-182,1,1,0,14,8,10,10,-1,0,3,0
2070,46,0,2,1,0,751,1,0,2,13,8,104,2,-1,0,3,0
2071,37,9,1,1,0,712,1,0,0,18,9,291,2,-1,0,3,0
2072,32,7,2,1,0,2478,0,1,0,20,9,395,1,-1,0,3,0
2073,44,4,1,2,0,795,0,0,0,28,1,99,24,-1,0,3,0
2074,52,0,1,1,0,0,0,0,0,22,0,91,2,275,1,0,0
2075,35,7,2,1,0,414,1,0,0,20,0,11,5,319,2,1,0
2076,43,7,1,0,0,2567,1,0,0,14,8,109,1,360,2,0,0
2077,51,10,1,2,0,1634,1,0,0,22,5,168,4,-1,0,3,0
2078,28,8,2,2,0,0,0,0,0,28,11,294,2,105,7,1,1
2079,60,0,1,3,0,1088,1,0,0,26,8,149,1,-1,0,3,0
2080,35,9,1,2,0,0,1,1,0,23,11,112,1,62,6,1,0
2081,33,0,2,1,0,894,0,0,0,5,3,509,2,-1,0,3,0
2082,39,1,1,0,0,1046,0,0,2,19,6,112,4,-1,0,3,0
2083,45,9,1,1,0,118,1,0,2,7,8,208,2,-1,0,3,0
2084,44,0,1,1,0,0,1,1,2,16,8,159,1,-1,0,3,0
2085,48,4,1,0,0,606,0,0,0,5,7,77,6,-1,0,3,0
2086,28,10,2,1,0,16,0,0,0,12,1,119,4,-1,0,3,0
